address,zipcode,county,price,housing_type,beds,baths,sqfts,lotsize,garage,yearbuilt
"3152 Aran Way, Dublin, CA 94568",94568,Alameda County,"$833,000",Condominium,3,3/1,"1,976",0,2,2015
"39 Bowling Dr, Oakland, CA 94618",94618,Alameda County,"$2,395,000",Single Family Residence,4,4,"3,898",0.32,2,1938
"4690 Central Pkwy, Dublin, CA 94568",94568,Alameda County,"$789,000",Condominium,3,2/1,"1,610",0,2,1997
"1127 Speros Loop, Hayward, CA 94544",94544,Alameda County,"$864,813",Single Family Residence,3,2/1,"1,891","1,922",2,2018
"7729 Olive Dr, Pleasanton, CA 94588",94588,Alameda County,"$1,169,000",Single Family Residence,4,2/1,"2,267","6,217",2,1973
"627 E Angela St, Pleasanton, CA 94566",94566,Alameda County,"$959,000",Single Family Residence,3,2,"1,418","8,010",2,1957
"13921 Tahiti Rd, San Leandro, CA 94577",94577,Alameda County,"$549,950",Single Family Residence,3,2,"1,128","5,040",2,1961
"32161 Seneca Street, Hayward, CA 94544",94544,Alameda County,"$638,800",Single Family Residence,4,1,"1,030","5,000",1,1951
"5701 Keith Ave, Oakland, CA 94618",94618,Alameda County,"$1,495,000",Single Family Residence,4,2/1,"1,978","4,300",2,1912
"731 Bodega Ct, Fremont, CA 94539",94539,Alameda County,"$2,390,000",Single Family Residence,5,3/1,"3,499","10,625",3,1997
"11677 Juarez Ct, Dublin, CA 94568",94568,Alameda County,"$999,999",Single Family Residence,4,2/1,"2,168","7,991",2,1988
"55 Riverstone Common, Livermore, CA 94550",94550,Alameda County,"$789,000",Single Family Residence,3,2/1,"1,665","4,281",2,2004
"5944 Marden Ln, Oakland, CA 94611",94611,Alameda County,"$795,000",Single Family Residence,3,2,"1,779","8,586",2,1925
"531 Lagrange Ln, Livermore, CA 94550",94550,Alameda County,"$1,395,000",Single Family Residence,5,3,"3,212",0.46,3,1987
"5420 Lenore Ave, Livermore, CA 94550",94550,Alameda County,"$710,000",Single Family Residence,3,2,"1,262","8,050",2,1985
"30089 Bridgeview Way, Hayward, CA 94544",94544,Alameda County,"$949,000",Single Family Residence,4,3,"2,414","5,000",2,1999
"1256 Diamond Court, Livermore, CA 94550",94550,Alameda County,"$835,000",Single Family Residence,4,2,"1,785","9,268",2,1971
"3768 Harrison St, Oakland, CA 94611",94611,Alameda County,"$475,000",Condominium,1,1,886,0,1,1971
"2779 Frazier Ave, Oakland, CA 94605",94605,Alameda County,"$450,000",Single Family Residence,2,1,705,"4,900",1,1925
"2319 24th Ave, Oakland, CA 94601",94601,Alameda County,"$459,000",Single Family Residence,2,1,"1,170","4,840",1,1908
"34476 Valley Oaks Loop, Union City, CA 94587",94587,Alameda County,"$1,188,000",Single Family Residence,5,3,"2,677","5,446",3,1998
"5303 Lawton Ave, Oakland, CA 94618",94618,Alameda County,"$1,890,000",Single Family Residence,4,2/1,"2,309","4,000",1,1913
"405 51st St, Oakland, CA 94609",94609,Alameda County,"$895,000",Single Family Residence,2,1,"1,448","4,180",1,1925
"2920 Danielle Ln, Livermore, CA 94550",94550,Alameda County,"$1,695,000",Single Family Residence,4,4,"3,482",0.47,3,2004
"6045 Estates Dr, Oakland, CA 94611",94611,Alameda County,"$1,595,000",Single Family Residence,4,3,"2,982","6,449",0,1923
"6126 Sweet Briar Cmn, Livermore, CA 94551",94551,Alameda County,"$848,980",Single Family Residence,4,2/1,"2,233","5,273",2,2004
"29037 Caravan Ln, Hayward, CA 94545",94545,Alameda County,"$628,000",Townhouse,2,2/1,"1,604",0,2,2008
"38572 Granville Dr, Fremont, CA 94536",94536,Alameda County,"$899,888",Single Family Residence,3,2,"1,325","7,490",2,1960
"14171 Santiago Rd, San Leandro, CA 94577",94577,Alameda County,"$649,900",Single Family Residence,3,2,"1,616","5,400",2,1961
"4139 Alvarado Street, Pleasanton, CA 94566-5603",-5603,Alameda County,"$925,000",Single Family Residence,3,2,"1,236","6,500",2,1964
"840 Ventura Ave, Livermore, CA 94551",94551,Alameda County,"$679,000",Single Family Residence,3,2,"1,128","5,320",2,1956
"1821 San Pedro Ave, Berkeley, CA 94707",94707,Alameda County,"$1,395,000",Single Family Residence,3,2,"1,878","5,000",1,1922
"5092 Dorking Ct, Newark, CA 94560",94560,Alameda County,"$1,188,000",Single Family Residence,4,3,"2,181","7,875",2,1968
"541 Saint George Ct, Livermore, CA 94551",94551,Alameda County,"$949,950",Single Family Residence,4,2,"1,991","9,761",2,1971
"4827 Serra Ave, Fremont, CA 94538",94538,Alameda County,"$998,888",Single Family Residence,3,2,"1,344","6,760",2,1959
"1162 Bannock St, Livermore, CA 94551",94551,Alameda County,"$689,000",Single Family Residence,3,2,"1,132","6,050",2,1960
"1049 Plumas Court, Livermore, CA 94551",94551,Alameda County,"$750,000",Single Family Residence,4,2,"1,290","10,369",2,1970
"2804 Tangelo Ct, Pleasanton, CA 94588",94588,Alameda County,"$949,950",Single Family Residence,3,2/1,"1,614","2,525",2,1998
"40841 Creston St., Fremont, CA 94538",94538,Alameda County,"$1,000,000",Single Family Residence,3,2,"1,452","6,000",2,1961
"41943 Paseo Padre Pkwy, Fremont, CA 94539",94539,Alameda County,"$1,358,888",Single Family Residence,3,2,"1,434","7,000",2,1960
"2225 Romey Ln, Hayward, CA 94541",94541,Alameda County,"$558,000",Single Family Residence,3,1,"1,069","6,950",1,1949
"4066 Kinsale St, Dublin, CA 94568",94568,Alameda County,"$839,000",Condominium,3,3/1,"1,976",0,2,2015
"5961 Thornhill Dr, Oakland, CA 94611",94611,Alameda County,"$795,000",Duplex,,,"1,779","8,586",–,1925
"1045 Madrone Way, Livermore, CA 94550",94550,Alameda County,"$699,900",Single Family Residence,3,2,"1,148","6,000",2,1960
"592 Tawny Dr, Pleasanton, CA 94566",94566,Alameda County,"$1,090,000",Single Family Residence,4,3,"1,556",0.28,3,1977
"2577 Rose St, Berkeley, CA 94708",94708,Alameda County,"$1,370,000",Single Family Residence,3,3/1,"1,915","3,000",1,1914
"7827 Sterling Dr, Oakland, CA 94605",94605,Alameda County,"$725,000",Single Family Residence,3,2,"1,346","5,400",1,1940
"719 Carmel Ave, Albany, CA 94706",94706,Alameda County,"$699,000",Single Family Residence,3,1,"1,196","3,800",1,1928
"20930 Gribben Ave, Hayward, CA 94541",94541,Alameda County,"$649,888",Single Family Residence,3,2,"1,454","5,208",2,1951
"5830 Mendocino, Oakland, CA 94618",94618,Alameda County,"$1,050,000",Single Family Residence,3,2,"1,941","5,550",1,1918
"1500 Park Ave, Emeryville, CA 94608",94608,Alameda County,"$585,000",Condominium,1,1,"1,086",0,1,1921
"21143 Wilbeam Ave, Castro Valley, CA 94546",94546,Alameda County,"$899,000",Duplex,,,"1,839","9,530",–,1925
"2940 Fruitvale Ave., Oakland, CA 94602",94602,Alameda County,"$1,995,000",Residential Income,,,"6,946",0.3,–,1920
"40150 Lucinda Ct, Fremont, CA 94539",94539,Alameda County,"$1,698,800",Single Family Residence,4,3,"1,914","6,500",2,1967
"5773 Country Club Dr, Oakland, CA 94618",94618,Alameda County,"$1,625,000",Single Family Residence,3,3,"2,867","5,985",2,1948
"10732 Pippin St, Oakland, CA 94603",94603,Alameda County,"$329,950",Single Family Residence,2,1,904,"5,000",0,1925
"1770 Hansen Road, Livermore, CA 94550",94550,Alameda County,"$1,749,000",Single Family Residence,6,5/1,"5,007",0.36,4,2004
"8204 Juniper Ave, Newark, CA 94560",94560,Alameda County,"$949,950",Single Family Residence,4,3,"1,912","6,360",2,1961
"1054 Kains, Albany, CA 94706",94706,Alameda County,"$699,000",Single Family Residence,2,1,830,"2,500",1,1930
"10003 C St, Oakland, CA 94603",94603,Alameda County,"$599,999",Triplex,,,"2,520","7,711",–,1943
"3562 Langdon Cmn, Fremont, CA 94538",94538,Alameda County,"$799,950",Townhouse,2,2/1,"1,174",856,2,1998
"957 Cayuga Dr, Livermore, CA 94551",94551,Alameda County,"$739,000",Single Family Residence,3,2,"1,559","6,300",2,1964
"89 Ronada Ave, Piedmont, CA 94611",94611,Alameda County,"$1,895,000",Single Family Residence,4,3,"2,341","3,780",1,1921
"2067 San Jose Avenue, Alameda, CA 94501",94501,Alameda County,"$1,499,000",Single Family Residence,5,3/1,"3,692","5,488",2,1895
"2760 Mount Dana Drive, Dublin, CA 94568",94568,Alameda County,"$1,431,995",Single Family Residence,4,4/1,"3,018","5,850",2,2018
"Address Not Disclosed, Livermore, CA 94551",94551,Alameda County,"$159,900",Business Opportunity,,,,,,
"44093 S Grimmer Blvd, Fremont, CA 94538",94538,Alameda County,"$1,498,000",Commercial Sale,,,"5,696",0.258,,1987
"4300 Fraga Rd, Castro Valley, CA 94552-4922",-4922,Alameda County,"$1,795,000",Single Family Residence,7,4/1,"2,984",1.28,1,1946
"2102 Curtis St, Oakland, CA 94607",94607,Alameda County,"$899,000",Single Family Residence,4,3/1,"2,000","2,500",1,2018
"4925 Colusa St, Union City, CA 94587",94587,Alameda County,"$925,000",Single Family Residence,4,3,"1,741","6,729",2,1980
"4141 Piedmont Ave, Oakland, CA 94611",94611,Alameda County,"$399,000",Condominium,1,1,625,0,1,1974
"35030 Clover St, Union City, CA 94587",94587,Alameda County,"$878,888",Single Family Residence,3,2,"1,374","6,670",2,1978
"3106 Lucca Cir, Livermore, CA 94550",94550,Alameda County,"$1,297,000",Single Family Residence,4,3/1,"2,919",0.28,2,2014
"18623 Capricorn Ct, Castro Valley, CA 94546",94546,Alameda County,"$949,000",Single Family Residence,3,2,"1,894","10,112",0,1964
"1993 El Dorado Ave, Berkeley, CA 94707",94707,Alameda County,"$3,250,000",Residential Income,,,"7,200",0.39,–,1958
"1650 Magnolia Ln, San Leandro, CA 94577",94577,Alameda County,"$729,900",Single Family Residence,3,2/1,"1,944","4,141",2,1993
"2828 Cortina Way, Union City, CA 94587",94587,Alameda County,"$1,068,000",Single Family Residence,5,3,"2,710","6,012",3,1995
"1591 Chandler St 118, Oakland, CA 94603",94603,Alameda County,"$398,000",Condominium,2,2,885,0.366,1,2002
"4290 Keegan St, Dublin, CA 94568",94568,Alameda County,"$689,000",Townhouse,2,2,"1,519","7,991",2,2006
"1812 66th Ave, Oakland, CA 94621",94621,Alameda County,"$579,000",Single Family Residence,3,2/1,"1,896","3,800",0,1920
"77 Fairmount Ave, Oakland, CA 94611",94611,Alameda County,"$417,000",Condominium,1,1,639,0,1,1970
"26353 Underwood Ave, Hayward, CA 94544",94544,Alameda County,"$699,999",Single Family Residence,5,2,"1,426","5,035",0,1952
"1211 Sunnyhills Rd, Oakland, CA 94610",94610,Alameda County,"$1,395,000",Single Family Residence,3,2/1,"2,150","6,450",1,1928
"20056 Topaz Court, Castro Valley, CA 94552",94552,Alameda County,"$675,000",Single Family Residence,4,2,"1,475","6,300",2,1947
"4727 Wadsworth Ct, Fremont, CA 94538-3351",-3351,Alameda County,"$1,149,000",Single Family Residence,5,3,"2,513","7,198",2,1963
"4500 Clarewood Drive, Oakland, CA 94618",94618,Alameda County,"$795,000",Townhouse,2,2/1,"1,950","2,736",2,1966
"36078 Forestwood Dr, Newark, CA 94560",94560,Alameda County,"$1,548,000",Single Family Residence,4,3,"2,113","5,253",2,2018
"1337 Spring Valley, Livermore, CA 94551",94551,Alameda County,"$499,000",Townhouse,3,2/1,"1,274","1,140",0,1985
"1591 Chandler St, Oakland, CA 94603",94603,Alameda County,"$398,000",Condominium,2,2,885,0,2,2002
"1235 Austin St, Fremont, CA 94539",94539,Alameda County,"$2,999,950",Single Family Residence,5,3/1,"4,185",0.3,3,2009
"1233 Bockman, San Lorenzo, CA 94580",94580,Alameda County,"$799,258",Townhouse,4,2/1,"1,745",0,2,2018
"1514 Yukon Pl, Livermore, CA 94550",94550,Alameda County,"$1,249,000",Single Family Residence,4,3,"3,000",0.38,3,1998
"769 Partridge Common, Livermore, CA 94551",94551,Alameda County,"$515,000",Townhouse,2,1/1,836,"1,970",1,1970
"5299 Harlon Court, Newark, CA 94560-3207",-3207,Alameda County,"$805,000",Single Family Residence,3,2,"1,480","6,448",2,1959
"33849 Depot Rd, Union City, CA 94587",94587,Alameda County,"$849,999",Single Family Residence,4,2,"1,626","6,155",2,1993
"1620 Placer Cir, Livermore, CA 94551",94551,Alameda County,"$799,290",Single Family Residence,3,2,"1,662","6,200",2,1991
"840 Seminole Dr, Livermore, CA 94551",94551,Alameda County,"$625,000",Single Family Residence,3,1/1,"1,340","6,200",2,1964
"6000 Slopeview Ct, Castro Valley, CA 94552",94552,Alameda County,"$1,005,000",Single Family Residence,4,2/1,"2,039","7,774",3,1987
"2328 Carbondale Way, Dublin, CA 94568",94568,Alameda County,"$810,000",Townhouse,3,3/1,"1,833",0,2,2015
"26353 Underwood Ave, Hayward, CA 94544",94544,Alameda County,"$699,999",Duplex,,,"1,426","5,035",–,1952
"26953 Hayward Blvd, Hayward, CA 94542",94542,Alameda County,"$390,000",Condominium,1,1,869,0,2,1983
"623 Valita Dr, San Leandro, CA 94577",94577,Alameda County,"$615,000",Single Family Residence,2,1,"1,169","5,150",2,1946
"1571 Calle Enrique, Pleasanton, CA 94566",94566,Alameda County,"$738,000",Townhouse,3,2,"1,147","2,363",2,1971
"2008 Virginia St, Berkeley, CA 94709",94709,Alameda County,"$1,350,000",Single Family Residence,4,2/1,"1,796","3,330",0,1934
"6415 Bancroft Ave, Oakland, CA 94605",94605,Alameda County,"$399,000",Duplex,,,"1,527","5,221",–,1943
"6239 Castillon Dr, Newark, CA 94560",94560,Alameda County,"$799,000",Single Family Residence,3,2,"1,100","7,140",2,1959
"2188 Teagarden Cmn, Livermore, CA 94551",94551,Alameda County,"$749,950",Single Family Residence,4,2/1,"1,747","3,601",2,1999
"7264 S. Valley Trails, Pleasanton, CA 94566",94566,Alameda County,"$829,000",Single Family Residence,3,2,"1,386","6,314",2,1971
"1048 106th Ave, Oakland, CA 94603",94603,Alameda County,"$479,000",Single Family Residence,3,1,"1,259","3,800",0,1918
"3252 Prentiss Street, Oakland, CA 94601",94601,Alameda County,"$750,000",Residential Income,,,"3,750","6,150",–,1965
"2877 Sacramento, Berkeley, CA 94702",94702,Alameda County,"$599,000",Single Family Residence,2,1,920,"2,170",1,1925
"455-461 Wayne Ave 459, Oakland, CA 94606",94606,Alameda County,"$1,188,000",Single Family Residence,5,4,"1,700","5,438",1,1920
"1530 40th Ave, Oakland, CA 94601",94601,Alameda County,"$559,888",Triplex,,,"1,126","3,850",–,1908
"1785 Indian Way, Oakland, CA 94611",94611,Alameda County,"$879,000",Single Family Residence,3,2,"1,664","8,364",1,1939
"2163 Eric Ct, Union City, CA 94587",94587,Alameda County,"$504,950",Townhouse,3,1/1,"1,134",0,0,1977
"4643 Proctor Rd, Castro Valley, CA 94546",94546,Alameda County,"$850,000",Single Family Residence,3,2,"1,416",0.56,2,1954
"14809 Wiley St, San Leandro, CA 94579",94579,Alameda County,"$549,000",Single Family Residence,3,1,"1,319","7,080",1,1953
"4949 Bunkhouse Street, Fremont, CA 94555",94555,Alameda County,"$1,765,000",Single Family Residence,4,2/1,"2,610","4,000",2,2018
"7700 Foothill Rd, Pleasanton, CA 94566",94566,Alameda County,"$3,798,000",Single Family Residence,4,5/1,"6,428",6.15,3,1989
"7408 Diamond Mountain Rd, Dublin, CA 94568",94568,Alameda County,"$1,499,140",Single Family Residence,5,5,"3,627","5,500",2,2018
"576 Pistache Ter, Fremont, CA 94539",94539,Alameda County,"$1,198,000",Single Family Residence,4,3/1,"1,911",0,2,2009
"24770 Soto Road, Hayward, CA 94544",94544,Alameda County,"$549,000",Single Family Residence,2,1,780,0.27,0,1943
"255 Happy Valley Rd, Pleasanton, CA 94566",94566,Alameda County,"$998,888",Land,,,,,,
"692 Schafer Rd, Hayward, CA 94544",94544,Alameda County,"$439,000",Single Family Residence,2,1,792,"6,534",0,1930
"1905 5th Ave, Oakland, CA 94606",94606,Alameda County,"$429,900",Condominium,2,1,783,0,1,1964
"2329 Foothill Rd, Pleasanton, CA 94588",94588,Alameda County,"$495,000",Condominium,2,1,903,0,0,1972
"3688 Foothill Road, Pleasanton, CA 94588",94588,Alameda County,"$3,800,000",Single Family Residence,4,3,"3,369",10.92,2,1983
"1251 Paris Way, Livermore, CA 94550-6048",-6048,Alameda County,"$688,000",Single Family Residence,3,1/1,"1,026","7,207",2,1972
"1023 Central Blvd #a, Hayward, CA 94542",94542,Alameda County,"$729,950",Single Family Residence,4,3,"2,808","4,848",2,1989
"10705 Dublin Canyon Rd., Pleasanton, CA 94588",94588,Alameda County,"$2,388,000",Single Family Residence,4,3,"3,304",15.62,6,1981
"14477 Doolittle Dr, San Leandro, CA 94577",94577,Alameda County,"$396,000",Condominium,2,2,865,2.47,1,1979
"2249 107th, Oakland, CA 94603",94603,Alameda County,"$525,000",Single Family Residence,2,1,912,"4,040",1,1946
"43908 Paso Cedro Cmn, Fremont, CA 94539",94539,Alameda County,"$999,000",Condominium,3,3,"1,556","8,290",2,2012
"2616 Leeward St, Hayward, CA 94545",94545,Alameda County,"$649,000",Single Family Residence,3,2,"1,128","5,035",2,1957
"333 Channel Way, Oakland, CA 94601",94601,Alameda County,"$900,000",Condominium,3,2/1,"1,993",0,2,2004
"48802 Lyra St, Fremont, CA 94539",94539,Alameda County,"$1,388,000",Single Family Residence,4,3,"1,821","7,872",2,1963
"10705 Dublin Canyon Rd, Pleasanton, CA 94588",94588,Alameda County,"$2,388,000",Single Family Residence,4,3,"3,304",15.62,6,1981
"34476 Valley Oaks Loop, Union City, CA 94587",94587,Alameda County,"$1,188,000",Single Family Residence,5,3,"2,677","5,446",3,1998
"3136 San Andreas Dr, Union City, CA 94587",94587,Alameda County,"$845,000",Single Family Residence,3,2,"1,762","5,500",2,1970
"5216 Golden Rd, Pleasanton, CA 94566",94566,Alameda County,"$709,998",Townhouse,3,2,"1,224","1,722",2,1971
"2482 Oliver Dr, Hayward, CA 94545",94545,Alameda County,"$475,000",Townhouse,3,1/1,"1,254","1,056",2,1970
"19350 Buren Pl, Castro Valley, CA 94552",94552,Alameda County,"$925,000",Townhouse,3,2/1,"1,785","3,716",2,2000
"5025 Woodminster, Oakland, CA 94602",94602,Alameda County,"$389,000",Condominium,1,1,819,0,1,1966
"3475 Deerwood Ter, Fremont, CA 94536",94536,Alameda County,"$520,000",Condominium,2,2,990,0,0,1986
"561 Cottage Park Dr, Hayward, CA 94544",94544,Alameda County,"$799,000",Single Family Residence,4,2/1,"2,243","3,871",2,2007
"1708 Stuart St, Berkeley, CA 94703",94703,Alameda County,"$899,000",Single Family Residence,3,2,"2,197","4,120",0,1924
"23063 Henry Ln, Hayward, CA 94541",94541,Alameda County,"$599,950",Single Family Residence,3,1,"1,170",0.39,0,1952
"22103 Vista Del Plaza Ln, Hayward, CA 94541",94541,Alameda County,"$485,000",Condominium,2,2,"1,171",0,2,1982
"430 Adams St, Oakland, CA 94610",94610,Alameda County,"$886,000",Single Family Residence,3,1/1,"2,614","6,200",0,1904
"36576 Nettles Ct, Fremont, CA 94536",94536,Alameda County,"$1,250,000",Single Family Residence,4,3,"1,838","7,123",2,1995
"35837 Molina Ct, Fremont, CA 94536",94536,Alameda County,"$999,950",Single Family Residence,4,2,"1,704","5,772",2,1965
"3913 Castro Valley Blvd., Castro Valley, CA 94546",94546,Alameda County,"$115,000",Manufactured In Park,1,1,560,–,0,–
"38278 Aralia Dr, Newark, CA 94560",94560,Alameda County,"$894,950",Single Family Residence,4,2,"1,630","8,441",2,1978
", Oakland, CA 94611",94611,Alameda County,"$525,000",Land,,,,,,
"41006 Genesis Cmn, Fremont, CA 94538",94538,Alameda County,"$950,000",Townhouse,3,2/1,"1,654","1,025",2,2018
"1619 Orchard Ave, San Leandro, CA 94577",94577,Alameda County,"$659,950",Duplex,,,"1,532","4,680",–,1904
", Pleasanton, CA 94588",94588,Alameda County,"$210,000",Business Opportunity,,,,,,
"8024 Rudsdale St, Oakland, CA 94621",94621,Alameda County,"$1,200,000",Residential Income,,,"19,268",0.4,–,2012
"1372 Highland Blvd, Hayward, CA 94542",94542,Alameda County,"$1,250,000",Triplex,,,"2,376","9,593",–,1956
"1372-1376 Highland Blvd, Hayward, CA 94542",94542,Alameda County,"$1,250,000",Triplex,,,"2,376","9,593",0,1956
"0 Regal, Berkeley, CA 94708",94708,Alameda County,"$210,000",Land,,,,,,
"Gary Lee King Common, Fremont, CA 94536",94536,Alameda County,"$895,000",Single Family Residence,3,2,"1,483","2,011",2,2013
"2 Camellia Pl, Oakland, CA 94602",94602,Alameda County,"$998,000",Single Family Residence,4,2/1,"2,979","4,819",2,1966
"22273 Prospect St, Hayward, CA 94541-2674",-2674,Alameda County,"$719,000",Single Family Residence,3,1,"1,767","8,040",1,1925
"2419 Linden St, Oakland, CA 94607-2928",-2928,Alameda County,"$429,000",Single Family Residence,2,1,967,"3,300",0,1909
"29894 Chance St, Hayward, CA 94544",94544,Alameda County,"$679,999",Single Family Residence,3,2,"1,156","5,321",2,1986
